siteenergyusekbtu;totalghgemissions;yearbuilt;is_using_electricitykWh;is_using_naturalgaskWh;is_using_steamusekWh;largestpropertyusetypegfa;numberofbuildings;numberoffloors;propertygfabuildings;buildingtype;primarypropertytype
7273155.5;147.75;1996.0;1.0;1.0;0.0;166960.0;0.0;4.0;100375;NonResidential;Other
49517704.0;525.78;1989.0;1.0;1.0;1.0;1314475.0;1.0;56.0;1215718;NonResidential;Large Office
26689658.0;216.43;1980.0;1.0;1.0;0.0;748011.0;1.0;36.0;794592;NonResidential;Large Office
19397324.0;135.23;1971.0;1.0;0.0;0.0;342952.0;1.0;21.0;363100;NonResidential;Large Office
4757299.5;33.17;1986.0;1.0;0.0;0.0;104788.0;1.0;12.0;100717;NonResidential;Large Office
4549892.0;31.72;1999.0;1.0;0.0;0.0;70090.0;1.0;4.0;70000;NonResidential;Small- and Mid-Sized Office
13329024.0;92.92;1998.0;1.0;0.0;0.0;150969.0;1.0;11.0;189629;NonResidential;Large Office
14436982.0;100.65;1985.0;1.0;0.0;0.0;146689.0;1.0;12.0;155500;NonResidential;Other
5327249.5;281.55;1923.0;1.0;0.0;1.0;93879.0;1.0;11.0;102846;NonResidential;Large Office
2429021.0;44.48;1925.0;1.0;1.0;0.0;38880.0;1.0;4.0;52800;NonResidential;Small- and Mid-Sized Office
20779796.0;418.9;1913.0;1.0;0.0;1.0;155000.0;3.0;10.0;258497;Campus;Mixed Use Property
17666646.0;328.83;1929.0;1.0;1.0;1.0;509342.0;1.0;8.0;861702;NonResidential;Retail Store
19295226.0;249.09;1999.0;1.0;0.0;1.0;206950.0;1.0;5.0;109550;NonResidential;Other
4169431.5;130.69;1988.0;1.0;0.0;1.0;46710.0;1.0;9.0;46710;NonResidential;Other
13911761.0;201.15;1945.0;1.0;1.0;1.0;162000.0;1.0;3.0;162000;NonResidential;Medical Office
21156670.0;147.49;1992.0;1.0;0.0;0.0;270384.0;1.0;14.0;282363;NonResidential;Medical Office
55073120.0;456.22;2001.0;1.0;1.0;0.0;164332.0;1.0;6.0;200783;NonResidential;Mixed Use Property
4695139.0;32.73;1982.0;1.0;0.0;0.0;72066.0;1.0;4.0;73096;NonResidential;Large Office
75073888.0;530.59;2001.0;1.0;1.0;0.0;104922.0;1.0;6.0;108912;NonResidential;Mixed Use Property
9474745.0;243.66;1979.0;1.0;1.0;0.0;109017.0;1.0;5.0;79608;NonResidential;Hotel
16373232.0;114.14;1981.0;1.0;0.0;0.0;228504.0;1.0;5.0;237282;NonResidential;Large Office
1987934.625;13.86;2001.0;1.0;0.0;0.0;123061.0;1.0;1.0;123061;NonResidential;Warehouse
2756214.75;117.11;1963.0;1.0;1.0;0.0;40272.0;1.0;1.0;59090;NonResidential;Distribution Center
763364.5;5.32;1963.0;1.0;0.0;0.0;106001.0;1.0;1.0;106000;NonResidential;Warehouse
18309150.0;236.9;1962.0;1.0;1.0;0.0;125779.0;1.0;3.0;120200;NonResidential;Large Office
775729.1875;5.44;1960.0;1.0;1.0;0.0;118733.0;1.0;1.0;119661;NonResidential;Distribution Center
4342597.0;30.27;2001.0;1.0;0.0;0.0;82098.0;1.0;7.0;94472;NonResidential;Large Office
3063504.5;21.36;1984.0;1.0;0.0;0.0;95721.0;1.0;6.0;61800;NonResidential;Small- and Mid-Sized Office
5661689.5;39.47;1996.0;1.0;0.0;0.0;105563.0;2.0;5.0;98055;NonResidential;Large Office
11319836.0;374.92;2001.0;1.0;1.0;0.0;63199.0;1.0;3.0;56041;NonResidential;Large Office
5134607.5;35.8;1974.0;1.0;0.0;0.0;71751.0;1.0;5.0;74880;NonResidential;Small- and Mid-Sized Office
6029121.5;42.03;1979.0;1.0;0.0;0.0;85339.0;1.0;6.0;88774;NonResidential;Small- and Mid-Sized Office
5535626.0;38.59;1983.0;1.0;0.0;0.0;91281.0;1.0;5.0;122250;NonResidential;Large Office
4742869.0;33.06;1979.0;1.0;0.0;0.0;53730.0;1.0;4.0;53730;NonResidential;Small- and Mid-Sized Office
4224872.5;93.23;1960.0;1.0;1.0;0.0;55593.0;1.0;3.0;55593;NonResidential;Small- and Mid-Sized Office
22394416.0;454.49;2005.0;1.0;1.0;0.0;158415.0;1.0;1.0;158415;NonResidential;Retail Store
48406556.0;349.07;1929.0;1.0;1.0;0.0;155985.0;1.0;8.0;287819;NonResidential;Large Office
61762380.0;1268.87;1975.0;1.0;1.0;1.0;158738.0;1.0;8.0;158738;NonResidential;Other
2991674.75;20.86;1985.0;1.0;0.0;0.0;58195.0;1.0;4.0;58195;NonResidential;Small- and Mid-Sized Office
18390344.0;326.18;1999.0;1.0;1.0;0.0;102653.0;1.0;1.0;164437;NonResidential;Retail Store
5671256.0;40.47;2009.0;1.0;1.0;0.0;118016.0;1.0;5.0;118248;NonResidential;Large Office
11594121.0;269.71;1928.0;1.0;1.0;0.0;54880.0;1.0;3.0;55200;NonResidential;Laboratory
33713876.0;849.83;2003.0;1.0;1.0;0.0;176171.0;1.0;4.0;129366;NonResidential;Laboratory
3238216.0;22.57;2004.0;1.0;0.0;0.0;79384.0;1.0;6.0;86700;NonResidential;Large Office
7851334.5;61.93;2009.0;1.0;1.0;0.0;168132.0;1.0;5.0;172371;NonResidential;Large Office
2767491.0;29.53;1914.0;1.0;1.0;0.0;127800.0;1.0;5.0;127800;NonResidential;Warehouse
30083496.0;632.4;2002.0;1.0;1.0;0.0;372503.0;1.0;5.0;353919;NonResidential;Large Office
11963428.0;94.64;2001.0;1.0;1.0;0.0;131592.0;1.0;6.0;131592;NonResidential;Large Office
131373880.0;3995.45;1997.0;1.0;1.0;0.0;535947.0;1.0;5.0;535947;Campus;Other
31371618.0;726.96;2003.0;1.0;1.0;0.0;72407.0;1.0;5.0;109046;NonResidential;Mixed Use Property
6917478.5;122.68;2006.0;1.0;1.0;0.0;113803.0;1.0;4.0;136143;NonResidential;Large Office
515491.5;2.1326436857599;1988.0;1.0;1.0;1.0;23976.0;1.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
7519466.5;69.59;2006.0;1.0;1.0;0.0;178628.0;1.0;6.0;193198;NonResidential;Large Office
2755829.0;74.1;1954.0;1.0;1.0;0.0;29732.0;1.0;3.0;67380;NonResidential;Mixed Use Property
24395228.0;587.16;1963.0;1.0;1.0;0.0;103135.0;1.0;4.0;102235;NonResidential;Laboratory
45252356.0;1019.53;2008.0;1.0;1.0;0.0;175364.0;1.0;5.0;282813;NonResidential;Mixed Use Property
3415561.25;23.81;1974.0;1.0;0.0;0.0;64752.0;1.0;5.0;67236;NonResidential;Small- and Mid-Sized Office
3632613.75;25.32;1972.0;1.0;0.0;0.0;66648.0;1.0;5.0;66762;NonResidential;Small- and Mid-Sized Office
3493093.75;24.35;1970.0;1.0;0.0;0.0;66747.0;1.0;5.0;66762;NonResidential;Small- and Mid-Sized Office
3484915.5;24.29;1971.0;1.0;0.0;0.0;69691.0;1.0;5.0;66400;NonResidential;Small- and Mid-Sized Office
19165116.0;477.87;1988.0;1.0;1.0;0.0;108344.0;1.0;4.0;108344;NonResidential;Medical Office
8422861.0;77.99;1994.0;1.0;1.0;0.0;95995.0;1.0;4.0;95995;NonResidential;Medical Office
5697472.5;163.83;1946.0;1.0;1.0;0.0;;2.0;2.0;111445;NonResidential;Self-Storage Facility
1090496.625;22.44;1997.0;1.0;1.0;0.0;98475.0;1.0;4.0;98475;NonResidential;Warehouse
42709624.0;1032.63;2000.0;1.0;1.0;0.0;215602.0;1.0;7.0;201075;NonResidential;Hospital
14512786.0;277.98;1995.0;1.0;1.0;0.0;121087.0;1.0;2.0;121087;NonResidential;Supermarket / Grocery Store
6522551.5;45.47;2008.0;1.0;0.0;0.0;63225.0;1.0;1.0;63225;NonResidential;Supermarket / Grocery Store
3574542.25;121.98;1955.0;1.0;1.0;0.0;91532.0;0.0;1.0;113780;Nonresidential COS;Other
1396082.25;41.8;1999.0;1.0;1.0;0.0;325424.0;1.0;1.0;243044;NonResidential;Warehouse
11521702.0;80.32;2001.0;1.0;0.0;0.0;156312.0;1.0;3.0;123940;NonResidential;Other
6876439.5;47.94;1952.0;1.0;0.0;0.0;72000.0;1.0;3.0;53464;NonResidential;Other
8773058.0;110.46;1997.0;1.0;1.0;0.0;107931.0;1.0;1.0;131387;NonResidential;Retail Store
784364.5;10.24;1999.0;1.0;1.0;0.0;67155.0;1.0;3.0;94400;NonResidential;Warehouse
9814820.0;226.43;1964.0;1.0;1.0;0.0;124231.0;6.0;1.0;111900;NonResidential;Other
13424079.0;237.39;1984.0;1.0;1.0;0.0;144776.0;0.0;1.0;144776;NonResidential;Supermarket / Grocery Store
17225444.0;553.27;1967.0;1.0;1.0;0.0;57805.0;1.0;1.0;114000;NonResidential;Retail Store
8663691.0;158.92;1997.0;1.0;1.0;0.0;50065.0;1.0;1.0;50083;NonResidential;Supermarket / Grocery Store
4991360.5;34.9;1988.0;1.0;1.0;0.0;96504.0;1.0;3.0;95426;NonResidential;Large Office
3897738.0;27.17;2000.0;1.0;0.0;0.0;90000.0;1.0;4.0;53472;NonResidential;Small- and Mid-Sized Office
5413418.0;37.74;2001.0;1.0;0.0;0.0;62232.0;1.0;3.0;62332;NonResidential;Small- and Mid-Sized Office
11325513.0;94.47;1999.0;1.0;1.0;0.0;152579.0;1.0;3.0;166128;NonResidential;Large Office
8651835.0;85.01;1999.0;1.0;1.0;0.0;138995.0;1.0;4.0;140302;NonResidential;Large Office
52960796.0;1623.34;1991.0;1.0;1.0;1.0;119815.0;1.0;6.0;154660;NonResidential;Mixed Use Property
7683885.0;53.57;1982.0;1.0;0.0;0.0;243018.0;1.0;5.0;268920;NonResidential;Large Office
926847.3125;3.83446707482469;1988.0;1.0;1.0;1.0;47873.0;2.0;4.0;;Multifamily LR (1-4);Low-Rise Multifamily
1429146.375;17.17;1967.0;1.0;1.0;0.0;70000.0;1.0;2.0;90000;NonResidential;Warehouse
1047461.0;32.22;1966.0;1.0;1.0;0.0;50200.0;1.0;1.0;50200;NonResidential;Retail Store
4758198.0;120.24;1925.0;1.0;1.0;0.0;53993.0;1.0;6.0;87833;NonResidential;Small- and Mid-Sized Office
227566.7031;8.15;1941.0;1.0;1.0;0.0;63240.0;1.0;2.0;63240;NonResidential;Warehouse
17085344.0;413.35;2008.0;1.0;1.0;0.0;182454.0;1.0;5.0;140415;NonResidential;Other
465533.3125;3.25;1988.0;1.0;0.0;0.0;130293.0;1.0;4.0;106893;NonResidential;Self-Storage Facility
1123943.0;25.58;1997.0;1.0;1.0;0.0;106041.0;1.0;4.0;106041;NonResidential;Warehouse
1000796.875;33.18;1956.0;1.0;1.0;0.0;94470.0;1.0;3.0;94470;NonResidential;Self-Storage Facility
7637986.0;53.25;2002.0;1.0;0.0;0.0;150840.0;1.0;10.0;143508;NonResidential;Large Office
402051.3125;2.8;1966.0;1.0;0.0;0.0;22780.0;1.0;1.0;22780;NonResidential;Warehouse
5464762.0;237.36;1967.0;1.0;1.0;0.0;124423.0;1.0;1.0;124472;NonResidential;Distribution Center
8493420.0;59.21;1970.0;1.0;0.0;0.0;227556.0;1.0;22.0;129000;NonResidential;Large Office
1529510.25;42.65;1967.0;1.0;1.0;0.0;49918.0;1.0;1.0;50065;NonResidential;Distribution Center
2582687.0;76.68;1969.0;1.0;1.0;0.0;57540.0;1.0;1.0;57540;NonResidential;Distribution Center
1536998.25;10.72;1966.0;1.0;0.0;0.0;85400.0;1.0;1.0;85400;NonResidential;Warehouse
519806.0938;3.62;1966.0;1.0;0.0;0.0;55700.0;1.0;1.0;55700;NonResidential;Warehouse
1794187.25;46.93;1964.0;1.0;1.0;0.0;52759.0;1.0;1.0;53250;NonResidential;Small- and Mid-Sized Office
2179719.75;28.63;1987.0;1.0;1.0;0.0;78672.0;1.0;6.0;50245;NonResidential;Small- and Mid-Sized Office
325513.0;6.32;1986.0;1.0;1.0;0.0;64660.0;1.0;3.0;64660;NonResidential;Warehouse
3684188.5;38.48;1927.0;1.0;1.0;0.0;28442.0;1.0;2.0;55916;NonResidential;Mixed Use Property
9357230.0;204.81;1968.0;1.0;1.0;0.0;162425.0;1.0;1.0;161678;NonResidential;Distribution Center
21795830.0;152.71;1949.0;1.0;1.0;0.0;101101.0;1.0;1.0;101101;NonResidential;Distribution Center
1061458.25;32.02;1980.0;1.0;1.0;0.0;59504.0;1.0;1.0;52613;NonResidential;Distribution Center
5094197.0;74.31;1940.0;1.0;1.0;0.0;45340.0;1.0;1.0;56608;NonResidential;Other
17695420.0;142.36;1953.0;1.0;1.0;0.0;100000.0;1.0;1.0;104099;NonResidential;Refrigerated Warehouse
14715262.0;414.43;2003.0;1.0;1.0;0.0;51722.0;1.0;1.0;50734;NonResidential;Supermarket / Grocery Store
11054535.0;272.54;1980.0;1.0;1.0;0.0;44431.0;1.0;1.0;58480;NonResidential;Supermarket / Grocery Store
9058916.0;54.92;2005.0;1.0;0.0;0.0;217977.0;1.0;6.0;211900;NonResidential;Large Office
9937707.0;190.61;1996.0;1.0;1.0;0.0;98863.0;1.0;4.0;104014;NonResidential;Retail Store
5444253.5;38.55;1914.0;1.0;1.0;0.0;60676.0;1.0;2.0;62220;NonResidential;Small- and Mid-Sized Office
3181045.5;90.24;1970.0;1.0;1.0;0.0;60732.0;1.0;1.0;65430;NonResidential;Small- and Mid-Sized Office
6062770.5;49.17;2006.0;1.0;1.0;0.0;83715.0;1.0;3.0;59850;NonResidential;Large Office
12232124.0;85.28;1926.0;1.0;0.0;0.0;74864.0;1.0;3.0;80004;NonResidential;Other
8024064.5;262.45;1991.0;1.0;1.0;0.0;263528.0;1.0;2.0;323916;NonResidential;Warehouse
21027396.0;247.35;1932.0;1.0;1.0;0.0;218918.0;1.0;14.0;304052;NonResidential;Mixed Use Property
4855036.5;33.85;1978.0;1.0;0.0;0.0;50235.0;1.0;4.0;54175;NonResidential;Small- and Mid-Sized Office
1988334.5;42.25;1989.0;1.0;1.0;0.0;63896.0;1.0;2.0;98024;NonResidential;Distribution Center
2603931.25;63.89;1928.0;1.0;1.0;0.0;20000.0;1.0;1.0;50000;NonResidential;Mixed Use Property
5135040.0;35.8;1990.0;1.0;0.0;0.0;78521.0;1.0;5.0;77953;NonResidential;Large Office
7290824.5;129.29;1950.0;1.0;1.0;0.0;302812.0;1.0;2.0;302812;NonResidential;Retail Store
9080022.0;293.55;1974.0;1.0;1.0;0.0;78200.0;1.0;5.0;86400;NonResidential;Small- and Mid-Sized Office
5450441.5;46.49;1969.0;1.0;1.0;0.0;98539.0;0.0;2.0;98539;NonResidential;Other
6361236.5;44.35;1981.0;1.0;0.0;0.0;86483.0;1.0;6.0;86483;NonResidential;Small- and Mid-Sized Office
1124543.125;22.1;1976.0;1.0;1.0;0.0;34400.0;1.0;1.0;51600;NonResidential;Distribution Center
2225512.0;57.73;1968.0;1.0;1.0;0.0;140520.0;1.0;1.0;140520;NonResidential;Warehouse
4636396.5;58.88;1986.0;1.0;1.0;0.0;91645.0;1.0;5.0;91649;NonResidential;Large Office
6963616.5;49.28;2005.0;1.0;1.0;0.0;91935.0;1.0;3.0;69854;NonResidential;Other
4765753.5;33.22;2005.0;1.0;0.0;0.0;60670.0;1.0;3.0;63909;NonResidential;Medical Office
971155.625;34.0;1948.0;1.0;1.0;0.0;46846.0;1.0;2.0;53472;NonResidential;Warehouse
5049446.5;47.25;1930.0;1.0;1.0;0.0;60384.0;1.0;3.0;60592;NonResidential;Small- and Mid-Sized Office
1847401.0;58.67;1980.0;1.0;1.0;0.0;50417.0;1.0;1.0;50417;NonResidential;Warehouse
11508035.0;611.19;1900.0;0.0;1.0;0.0;43728.0;1.0;1.0;43728;NonResidential;Restaurant
15640994.0;295.48;1961.0;1.0;1.0;0.0;133298.0;1.0;3.0;133298;NonResidential;Medical Office
6455828.5;91.1;1965.0;1.0;1.0;0.0;173106.0;1.0;2.0;168619;NonResidential;Retail Store
47102428.0;1156.45;2002.0;1.0;1.0;0.0;113318.0;0.0;5.0;138509;NonResidential;Mixed Use Property
6486377.5;45.22;2000.0;1.0;0.0;0.0;103970.0;1.0;4.0;104500;NonResidential;Large Office
1028376.875;23.86;1969.0;1.0;1.0;0.0;104786.0;1.0;2.0;104786;NonResidential;Warehouse
1770027.5;49.9;2000.0;1.0;1.0;0.0;51427.0;1.0;1.0;11440;NonResidential;Other
2339814.25;107.83;1973.0;1.0;1.0;0.0;110689.0;0.0;1.0;110689;NonResidential;Other
2058955.25;22.12;1948.0;1.0;1.0;0.0;53620.0;1.0;1.0;53620;NonResidential;Small- and Mid-Sized Office
3202213.0;65.3;1938.0;1.0;1.0;0.0;50008.0;1.0;1.0;50008;NonResidential;Small- and Mid-Sized Office
6657348.5;49.74;2009.0;1.0;1.0;0.0;194674.0;1.0;4.0;191000;NonResidential;Large Office
2551022.25;107.16;1957.0;1.0;1.0;0.0;43920.0;1.0;1.0;50832;NonResidential;Warehouse
2843033.5;20.29;1971.0;1.0;1.0;0.0;76486.0;1.0;1.0;76354;NonResidential;Refrigerated Warehouse
2831565.5;39.5;1956.0;1.0;1.0;0.0;98480.0;1.0;1.0;98480;NonResidential;Warehouse
3441643.25;64.0;1904.0;1.0;1.0;0.0;31602.0;1.0;2.0;53002;NonResidential;Mixed Use Property
22530168.0;640.71;2008.0;1.0;1.0;0.0;66737.0;1.0;3.0;124700;NonResidential;Mixed Use Property
19155416.0;406.02;1920.0;1.0;1.0;0.0;106003.0;1.0;3.0;106003;NonResidential;Other
13898181.0;365.79;1971.0;1.0;1.0;0.0;107594.0;1.0;11.0;124721;NonResidential;Large Office
5662234.0;39.47;1970.0;1.0;0.0;0.0;93905.0;1.0;7.0;94002;NonResidential;Small- and Mid-Sized Office
1252323.875;8.73;1974.0;1.0;0.0;0.0;93020.0;1.0;1.0;93020;NonResidential;Warehouse
711118.375;25.74;1946.0;1.0;1.0;0.0;20310.0;1.0;1.0;23000;NonResidential;Other
13133225.0;306.5;2002.0;1.0;1.0;0.0;54434.0;1.0;1.0;61053;NonResidential;Supermarket / Grocery Store
2830674.75;19.73;1904.0;1.0;0.0;0.0;78564.0;1.0;5.0;78920;NonResidential;Small- and Mid-Sized Office
6606832.5;134.69;1906.0;1.0;1.0;0.0;65088.0;1.0;7.0;99440;NonResidential;Small- and Mid-Sized Office
2853189.5;19.89;1907.0;1.0;0.0;0.0;63871.0;1.0;6.0;73260;NonResidential;Small- and Mid-Sized Office
2178074.5;76.8;1900.0;1.0;1.0;1.0;34647.0;1.0;4.0;69817;NonResidential;Small- and Mid-Sized Office
2094724.625;26.04;1900.0;1.0;1.0;0.0;41609.0;1.0;4.0;84750;NonResidential;Small- and Mid-Sized Office
3570161.75;24.89;1900.0;1.0;0.0;0.0;45799.0;1.0;6.0;62176;NonResidential;Small- and Mid-Sized Office
7655751.0;130.31;1900.0;1.0;1.0;1.0;123607.0;1.0;4.0;164380;NonResidential;Large Office
4336187.5;99.59;1907.0;1.0;1.0;1.0;160580.0;1.0;7.0;160580;NonResidential;Large Office
1904480.0;13.28;1906.0;1.0;0.0;0.0;33647.0;1.0;3.0;67755;Nonresidential COS;Other
2371575.0;31.58;1910.0;1.0;1.0;0.0;26250.0;1.0;3.0;56700;NonResidential;Mixed Use Property
1181062.5;4.88618236135933;1968.0;1.0;1.0;1.0;40779.0;1.0;3.0;;Multifamily LR (1-4);Low-Rise Multifamily
2153603.5;65.56;1922.0;1.0;1.0;0.0;58472.0;1.0;1.0;82852;NonResidential;Warehouse
3978277.0;132.6;1953.0;1.0;1.0;0.0;50500.0;1.0;2.0;76442;NonResidential;Other
3155496.0;74.18;1962.0;1.0;1.0;0.0;85343.0;1.0;2.0;92792;NonResidential;Distribution Center
2244317.0;15.65;1941.0;1.0;0.0;0.0;142901.0;2.0;2.0;125519;NonResidential;Other
4374646.0;30.5;1900.0;1.0;0.0;0.0;104869.0;1.0;4.0;103200;NonResidential;Large Office
861972.875;16.48;1954.0;1.0;1.0;0.0;78814.0;1.0;1.0;78814;NonResidential;Warehouse
1776411.75;41.18;1904.0;1.0;1.0;0.0;39870.0;1.0;4.0;58970;NonResidential;Small- and Mid-Sized Office
2688675.75;18.74;1910.0;1.0;0.0;0.0;51040.0;1.0;6.0;64800;NonResidential;Distribution Center
1056782.125;7.37;1907.0;1.0;0.0;0.0;39884.0;1.0;4.0;56270;NonResidential;Distribution Center
5608600.5;138.35;1904.0;1.0;1.0;0.0;43122.0;1.0;4.0;66842;NonResidential;Small- and Mid-Sized Office
2891605.0;20.18;1909.0;1.0;1.0;0.0;65508.0;1.0;6.0;64488;NonResidential;Small- and Mid-Sized Office
9722890.0;67.78;1904.0;1.0;0.0;0.0;183916.0;1.0;7.0;184322;NonResidential;Large Office
25567108.0;182.14;2009.0;1.0;1.0;0.0;273812.0;1.0;7.0;287853;NonResidential;Large Office
5968153.5;180.76;1914.0;1.0;1.0;0.0;63000.0;1.0;2.0;64512;NonResidential;Small- and Mid-Sized Office
63835192.0;445.62;2009.0;1.0;1.0;0.0;111774.0;1.0;6.0;174226;NonResidential;Mixed Use Property
3929371.0;98.43;1926.0;1.0;1.0;0.0;144050.0;1.0;7.0;144050;NonResidential;Warehouse
74130576.0;810.7;1912.0;1.0;1.0;0.0;1000730.0;0.0;6.0;1380959;NonResidential;Large Office
7221482.5;100.42;1993.0;1.0;1.0;0.0;107704.0;1.0;1.0;107930;NonResidential;Retail Store
1618110.375;49.25;1926.0;1.0;1.0;0.0;99084.0;1.0;1.0;99084;NonResidential;Warehouse
2581741.75;42.74;1953.0;1.0;1.0;0.0;72719.0;1.0;1.0;72719;NonResidential;Distribution Center
2773647.5;33.41;1930.0;1.0;1.0;0.0;76624.0;0.0;4.0;76624;NonResidential;Small- and Mid-Sized Office
8570571.0;59.75;2001.0;1.0;0.0;0.0;53281.0;1.0;6.0;55123;NonResidential;Small- and Mid-Sized Office
19248732.0;477.85;2008.0;1.0;1.0;0.0;89131.0;1.0;5.0;89191;NonResidential;Medical Office
8381834.5;58.43;1991.0;1.0;0.0;0.0;119083.0;1.0;5.0;121885;NonResidential;Large Office
2409429.0;67.29;1973.0;1.0;1.0;0.0;56576.0;1.0;1.0;56572;NonResidential;Retail Store
3187950.75;25.3;2002.0;1.0;1.0;0.0;117950.0;1.0;6.0;106740;Multifamily MR (5-9);Mid-Rise Multifamily
20560622.0;692.12;2004.0;1.0;0.0;1.0;200184.0;1.0;0.0;225982;NonResidential;Medical Office
39403320.0;734.72;2006.0;1.0;1.0;0.0;385196.0;0.0;0.0;516407;NonResidential;Mixed Use Property
25747022.0;185.39;2000.0;1.0;1.0;0.0;303312.0;1.0;11.0;312512;NonResidential;Large Office
56498868.0;481.06;2005.0;1.0;1.0;1.0;914832.0;1.0;42.0;1592914;NonResidential;Large Office
2478025.25;17.28;1926.0;1.0;0.0;0.0;51881.0;1.0;6.0;97720;NonResidential;Small- and Mid-Sized Office
17254810.0;190.1;1985.0;1.0;0.0;1.0;197408.0;1.0;10.0;215923;NonResidential;Medical Office
5792926.0;40.38;1987.0;1.0;0.0;0.0;113739.0;1.0;7.0;94500;NonResidential;Medical Office
5417598.0;94.74;2005.0;1.0;1.0;0.0;109758.0;0.0;1.0;94713;NonResidential;Retail Store
14751117.0;130.32;2008.0;1.0;1.0;0.0;201365.0;1.0;9.0;201560;NonResidential;Medical Office
15067340.0;357.39;1973.0;1.0;0.0;1.0;170727.0;1.0;19.0;163504;NonResidential;Medical Office
8138616.5;282.46;1900.0;1.0;1.0;1.0;114919.0;1.0;6.0;205521;NonResidential;Large Office
3065954.5;21.37;1900.0;1.0;0.0;0.0;46000.0;1.0;6.0;56700;NonResidential;Small- and Mid-Sized Office
2729167.75;23.48;1925.0;1.0;1.0;0.0;72000.0;1.0;4.0;72000;NonResidential;Small- and Mid-Sized Office
5101504.5;35.56;2000.0;1.0;0.0;0.0;103000.0;1.0;4.0;96254;NonResidential;Large Office
9029489.0;310.19;2001.0;1.0;1.0;0.0;50000.0;1.0;3.0;57236;NonResidential;Other
20725996.0;530.62;1994.0;1.0;1.0;0.0;107427.0;3.0;1.0;102133;NonResidential;Other
8393893.0;58.52;1989.0;1.0;0.0;0.0;198911.0;1.0;26.0;276497;Multifamily HR (10+);High-Rise Multifamily
15725581.0;116.95;2008.0;1.0;1.0;0.0;232443.0;1.0;14.0;362046;NonResidential;Large Office
5974993.5;13.71;2002.0;1.0;0.0;0.0;80298.0;1.0;5.0;195993;Multifamily MR (5-9);Mid-Rise Multifamily
13085297.0;270.17;1994.0;1.0;1.0;0.0;81385.0;3.0;2.0;81336;NonResidential;Other
16020642.0;111.69;2001.0;1.0;0.0;0.0;366554.0;1.0;23.0;538933;NonResidential;Large Office
6136327.5;138.39;1929.0;1.0;1.0;0.0;79470.0;1.0;13.0;99470;Multifamily HR (10+);High-Rise Multifamily
5233553.5;36.49;1983.0;1.0;0.0;0.0;197040.0;1.0;6.0;78852;NonResidential;Other
4391348.0;30.61;1982.0;1.0;0.0;0.0;98668.0;1.0;5.0;98668;NonResidential;Small- and Mid-Sized Office
8751704.0;98.54;2007.0;1.0;1.0;0.0;80157.0;1.0;1.0;130550;NonResidential;Large Office
22078064.0;357.86;1978.0;1.0;1.0;0.0;105100.0;1.0;1.0;105100;NonResidential;Large Office
12525174.0;0.0;2008.0;0.0;0.0;0.0;39500.0;1.0;1.0;57176;NonResidential;Supermarket / Grocery Store
2661488.0;60.7;1978.0;1.0;1.0;0.0;50660.0;1.0;1.0;50660;NonResidential;Retail Store
2203026.5;55.73;1937.0;1.0;1.0;0.0;39879.0;1.0;2.0;61929;NonResidential;Small- and Mid-Sized Office
25478086.0;177.62;2000.0;1.0;0.0;0.0;104667.0;1.0;4.0;110111;NonResidential;Large Office
802312.5;5.59;1925.0;1.0;0.0;0.0;20565.0;1.0;3.0;20565;NonResidential;Small- and Mid-Sized Office
7857972.5;54.78;2000.0;1.0;0.0;0.0;106449.0;1.0;5.0;103966;NonResidential;Large Office
14856199.0;103.57;2008.0;1.0;0.0;0.0;133451.0;1.0;5.0;137201;NonResidential;Large Office
5514308.5;116.74;1986.0;1.0;1.0;0.0;109978.0;1.0;5.0;129362;NonResidential;Large Office
12729858.0;88.74;1986.0;1.0;0.0;0.0;178625.0;1.0;7.0;197203;NonResidential;Large Office
10053489.0;70.09;1993.0;1.0;0.0;0.0;171783.0;1.0;3.0;187130;NonResidential;Large Office
17186624.0;119.81;2000.0;1.0;0.0;0.0;126218.0;1.0;5.0;133177;NonResidential;Large Office
1262235.25;8.8;1912.0;1.0;0.0;0.0;95330.0;1.0;5.0;154330;NonResidential;Warehouse
4515180.5;50.17;1918.0;1.0;0.0;1.0;64055.0;1.0;6.0;93555;NonResidential;Large Office
6797647.0;47.39;1905.0;1.0;0.0;0.0;110370.0;1.0;6.0;167860;NonResidential;Large Office
4946798.5;97.82;1910.0;1.0;1.0;0.0;80400.0;1.0;6.0;112560;NonResidential;Large Office
3241917.0;69.02;1910.0;1.0;1.0;0.0;67670.0;1.0;6.0;86204;NonResidential;Retail Store
8384523.0;119.46;1985.0;1.0;1.0;0.0;101633.0;1.0;2.0;145158;Nonresidential COS;Warehouse
10287986.0;157.48;1951.0;1.0;1.0;0.0;110746.0;1.0;2.0;112896;NonResidential;Large Office
1015060.188;7.08;1960.0;1.0;0.0;0.0;99551.0;1.0;1.0;110613;NonResidential;Distribution Center
2417401.25;95.86;1951.0;1.0;1.0;0.0;119593.0;1.0;4.0;149881;NonResidential;Warehouse
6468090.0;75.29;1951.0;1.0;1.0;0.0;129420.0;1.0;3.0;98220;NonResidential;Warehouse
2848317.25;19.86;1970.0;1.0;0.0;0.0;44300.0;1.0;1.0;84420;NonResidential;Distribution Center
5197118.0;155.74;1961.0;1.0;1.0;0.0;73335.0;1.0;1.0;73335;NonResidential;Distribution Center
